,ANO,MÊS,GRANDE REGIÃO,UNIDADE DA FEDERAÇÃO,PRODUTOR,PRODUTO,PRODUÇÃO
6284,2010,FEV,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6285,2010,FEV,REGIÃO CENTRO-OESTE,GOIÁS,CARAMURU (IPAMERI),BIODIESEL,0
6286,2010,FEV,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6287,2010,MAR,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,0
6288,2010,MAR,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
6289,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,0
6290,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
6291,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,0
6292,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,GRUPAL (EX-COOAMI),BIODIESEL,0
6293,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERFELIZ,BIODIESEL,0
6294,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
6295,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
6296,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
6297,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
6298,2010,MAR,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
6299,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
6300,2010,MAR,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
6301,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
6302,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
6303,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
6304,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,BUNGE,BIODIESEL,0
6305,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,CARGILL,BIODIESEL,0
6306,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
6307,2010,MAR,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6308,2010,MAR,REGIÃO CENTRO-OESTE,GOIÁS,CARAMURU (IPAMERI),BIODIESEL,0
6309,2010,MAR,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6310,2010,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
6311,2010,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,0
6312,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
6313,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,CLV,BIODIESEL,0
6314,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
6315,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
6316,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
6317,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
6318,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
6319,2010,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
6320,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,0
6321,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
6322,2010,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
6323,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO OLEO,BIODIESEL,0
6324,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
6325,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,BEIRA RIO,BIODIESEL,0
6326,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
6327,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
6328,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,ARAGUASSU,BIODIESEL,0
6329,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,BUNGE,BIODIESEL,0
6330,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,BARRALCOOL,BIODIESEL,0
6331,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
6332,2010,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6333,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,CARGILL,BIODIESEL,0
6334,2010,DEZ,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6335,2010,JAN,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,0
6336,2010,JAN,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
6337,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,0
6338,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
6339,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
6340,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,0
6341,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
6342,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERFELIZ,BIODIESEL,0
6343,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
6344,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
6345,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,TECNODIESEL,BIODIESEL,0
6346,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
6347,2010,JAN,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
6348,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
6349,2010,JAN,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
6350,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
6351,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
6352,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
6353,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BEIRA RIO,BIODIESEL,0
6354,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BUNGE,BIODIESEL,0
6355,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,CARGILL,BIODIESEL,0
6356,2010,JAN,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6357,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
6358,2010,JAN,REGIÃO CENTRO-OESTE,GOIÁS,CARAMURU (IPAMERI),BIODIESEL,0
6359,2010,JAN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6360,2010,DEZ,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
6361,2010,DEZ,REGIÃO NORDESTE,BAHIA,OLEOPLAN NORDESTE (EX-V-BIODIESEL),BIODIESEL,0
6362,2010,DEZ,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
6363,2010,DEZ,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
6364,2010,DEZ,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
6365,2010,DEZ,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
6366,2010,DEZ,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
6367,2010,DEZ,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
6368,2010,DEZ,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
6369,2010,OUT,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
6370,2010,OUT,REGIÃO NORDESTE,BAHIA,OLEOPLAN NORDESTE (EX-V-BIODIESEL),BIODIESEL,0
6371,2010,OUT,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
6372,2010,OUT,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
6373,2010,OUT,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
6374,2010,OUT,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
6375,2010,OUT,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
6376,2010,OUT,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
6377,2010,OUT,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
6378,2010,NOV,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
6379,2010,NOV,REGIÃO NORDESTE,BAHIA,OLEOPLAN NORDESTE (EX-V-BIODIESEL),BIODIESEL,0
6380,2010,NOV,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
6381,2010,NOV,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
6382,2010,NOV,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
6383,2010,NOV,REGIÃO NORDESTE,MARANHÃO,BRASIL ECODIESEL (SÃO LUIS),BIODIESEL,0
6384,2010,NOV,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
6385,2010,NOV,REGIÃO NORDESTE,BAHIA,BRASIL ECODIESEL (IRAQUARA),BIODIESEL,0
6386,2010,NOV,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
6387,2010,MAI,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
6388,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,0
6389,2010,MAI,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,0
6390,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
6391,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,0
6392,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,CLV,BIODIESEL,0
6393,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERFELIZ,BIODIESEL,0
6394,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
6395,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
6396,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
6397,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
6398,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
6399,2010,MAI,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
6400,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
6401,2010,MAI,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
6402,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
6403,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
6404,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
6405,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,BUNGE,BIODIESEL,0
6406,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,CARGILL,BIODIESEL,0
6407,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
6408,2010,MAI,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6409,2010,MAI,REGIÃO CENTRO-OESTE,GOIÁS,CARAMURU (IPAMERI),BIODIESEL,0
6410,2010,MAI,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6411,2010,JUN,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
6412,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,0
6413,2010,JUN,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,0
6414,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
6415,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,0
6416,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
6417,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
6418,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
6419,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
6420,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,TECNODIESEL,BIODIESEL,0
6421,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
6422,2010,JUN,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
6423,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
6424,2010,JUN,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
6425,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,AGRENCO,BIODIESEL,0
6426,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BEIRA RIO,BIODIESEL,0
6427,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
6428,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
6429,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BUNGE,BIODIESEL,0
6430,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,CARGILL,BIODIESEL,0
6431,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
6432,2010,JUN,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6433,2010,JUN,REGIÃO CENTRO-OESTE,GOIÁS,CARAMURU (IPAMERI),BIODIESEL,0
6434,2010,JUN,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6435,2010,ABR,REGIÃO CENTRO-OESTE,GOIÁS,JATAI,BIODIESEL,0
6436,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,COFCO,BIODIESEL,0
6437,2010,ABR,REGIÃO CENTRO-OESTE,GOIÁS,MINERVA,BIODIESEL,0
6438,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,DELTA CUIABA,BIODIESEL,0
6439,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,DELTA BIOCOMBUSTÍVEIS,BIODIESEL,0
6440,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,GRUPAL (EX-COOAMI),BIODIESEL,0
6441,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,CLV,BIODIESEL,0
6442,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERFELIZ,BIODIESEL,0
6443,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,COOPERBIO (LUCAS DO RIO VERDE),BIODIESEL,0
6444,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,COOMISA,BIODIESEL,0
6445,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,RENOBRAS,BIODIESEL,0
6446,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,USIBIO,BIODIESEL,0
6447,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,TECNODIESEL,BIODIESEL,0
6448,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,SSIL,BIODIESEL,0
6449,2010,ABR,REGIÃO CENTRO-OESTE,GOIÁS,OLFAR,BIODIESEL,0
6450,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO BRAZILIAN,BIODIESEL,0
6451,2010,ABR,REGIÃO CENTRO-OESTE,GOIÁS,BIONASA,BIODIESEL,0
6452,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,JBS (EX-BRACOL EX-BERTIN),BIODIESEL,0
6453,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,ALIANÇA,BIODIESEL,0
6454,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,BUNGE,BIODIESEL,0
6455,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,CARGILL,BIODIESEL,0
6456,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,CARAMURU (SORRISO),BIODIESEL,0
6457,2010,ABR,REGIÃO CENTRO-OESTE,GOIÁS,CEREAL,BIODIESEL,0
6458,2010,ABR,REGIÃO CENTRO-OESTE,GOIÁS,CARAMURU (IPAMERI),BIODIESEL,0
6459,2010,ABR,REGIÃO CENTRO-OESTE,MATO GROSSO,BIO VIDA,BIODIESEL,0
6460,2010,SET,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6461,2010,SET,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6462,2010,SET,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6463,2010,OUT,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6464,2010,OUT,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6465,2010,OUT,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6466,2010,OUT,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
6467,2010,JUL,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6468,2010,JUL,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6469,2010,JUL,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6470,2010,JUL,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6471,2010,JUL,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
6472,2010,AGO,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6473,2010,AGO,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6474,2010,AGO,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6475,2010,AGO,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6476,2010,AGO,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
6477,2010,NOV,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6478,2010,NOV,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6479,2010,NOV,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6480,2010,NOV,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
6481,2010,FEV,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,"949,119"
6482,2010,MAR,REGIÃO SUDESTE,SÃO PAULO,INNOVATTI,BIODIESEL,"400,623"
6483,2010,DEZ,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6484,2010,DEZ,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6485,2010,DEZ,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6486,2010,DEZ,REGIÃO NORTE,PARÁ,AGROPALMA,BIODIESEL,0
6487,2010,DEZ,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"15305,248"
6488,2010,JAN,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6489,2010,JAN,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6490,2010,JAN,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6491,2010,OUT,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"15855,353"
6492,2010,NOV,REGIÃO CENTRO-OESTE,GOIÁS,GRANOL (ANÁPOLIS),BIODIESEL,"16390,199"
6493,2010,FEV,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6494,2010,FEV,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6495,2010,FEV,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6496,2010,MAI,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6497,2010,MAI,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6498,2010,MAI,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6499,2010,MAI,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6500,2010,JUN,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6501,2010,JUN,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6502,2010,JUN,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6503,2010,JUN,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6504,2010,MAR,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6505,2010,MAR,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6506,2010,MAR,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6507,2010,MAR,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6508,2010,ABR,REGIÃO NORTE,TOCANTINS,GRANOL (PORTO NACIONAL),BIODIESEL,0
6509,2010,ABR,REGIÃO NORTE,PARÁ,DVH CHEMICAL,BIODIESEL,0
6510,2010,ABR,REGIÃO NORTE,TOCANTINS,V-BIODIESEL,BIODIESEL,0
6511,2010,ABR,REGIÃO NORTE,RONDÔNIA,OURO VERDE,BIODIESEL,0
6512,2010,MAR,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
6513,2010,MAR,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
6514,2010,MAR,REGIÃO NORDESTE,BAHIA,OLEOPLAN NORDESTE (EX-V-BIODIESEL),BIODIESEL,0
6515,2010,MAR,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
6516,2010,MAR,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
6517,2010,MAR,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
6518,2010,MAR,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
6519,2010,MAR,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
6520,2010,ABR,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
6521,2010,ABR,REGIÃO NORDESTE,BAHIA,OLEOPLAN NORDESTE (EX-V-BIODIESEL),BIODIESEL,0
6522,2010,ABR,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
6523,2010,ABR,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
6524,2010,ABR,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
6525,2010,ABR,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
6526,2010,ABR,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
6527,2010,JAN,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
6528,2010,JAN,REGIÃO NORDESTE,BAHIA,COMANCHE (EX-IBR),BIODIESEL,0
6529,2010,JAN,REGIÃO NORDESTE,BAHIA,OLEOPLAN NORDESTE (EX-V-BIODIESEL),BIODIESEL,0
6530,2010,JAN,REGIÃO NORDESTE,CEARÁ,NUTEC,BIODIESEL,0
6531,2010,JAN,REGIÃO NORDESTE,RIO GRANDE DO NORTE,PETROBRAS (GUAMARE),BIODIESEL,0
6532,2010,JAN,REGIÃO NORDESTE,BAHIA,BINATURAL BAHIA,BIODIESEL,0
6533,2010,JAN,REGIÃO NORDESTE,CEARÁ,BRASIL ECODIESEL (CRATEUS),BIODIESEL,0
6534,2010,JAN,REGIÃO NORDESTE,PIAUÍ,BRASIL ECODIESEL (FLORIANO),BIODIESEL,0
6535,2010,FEV,REGIÃO NORDESTE,PIAUÍ,J APARECIDO DOS SANTOS,BIODIESEL,0
